Product,Inches,Ram,OS,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_log,Price_winsorized,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,Company_Apple,Company_Asus,Company_Dell,Company_HP,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Samsung,Company_Toshiba,Company_Company_Asus,Company_Company_Dell,Company_Company_HP,Company_Company_Lenovo,Company_Company_MSI,Company_Company_Mediacom,Company_Company_Samsung,Company_Company_Toshiba
Chromebook C910-C2ST,0.40387314748575176,-1.263937338617448,Chrome OS,0.2234519739082725,-1.292742324015449,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-1.5943282995497396,Celeron Dual Core 3205U,-1.1727538953312175,-0.42344896001431154,SSD,No,Intel,HD Graphics,-0.13340218952297897,-1.292742324015449,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FX753VD-GC071T (i7-7700HQ/8GB/1TB/GeForce,1.5935918851527375,-0.08649936486885113,Windows 10,1.434334679615947,0.1272656745064171,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,1.5859094516921386,-0.42344896001431154,HDD,No,Nvidia,GeForce GTX 1050,0.11979494330680585,0.1272656745064171,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
17-BS037cl (i3-6006U/8GB/1TB/W10),1.5935918851527375,-0.08649936486885113,Windows 10,0.7466728961276381,-1.0185772440358685,Standard,-0.608419935944914,-0.6128298477422744,No,No,No,Intel,-0.6015716176167848,Core i3 6006U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,HD Graphics 520,-0.13340218952297897,-1.0185772440358685,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
XPS 15,0.40387314748575176,-0.08649936486885113,Windows 10,-0.0605822410108112,1.181178502162789,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce GTX 1050,0.7798653280532865,1.181178502162789,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
V330-15IKB (i5-8250U/8GB/256GB/FHD/W10),0.40387314748575176,-0.08649936486885113,Windows 10,0.014163605020525896,-0.6081750525808952,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-1.3957769631631485,Core i5 8250U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,UHD Graphics 620,-0.9369401016368594,-0.6081750525808952,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Legion Y720-15IKB,0.40387314748575176,-0.08649936486885113,Windows 10,1.733318063741299,0.3111258562782453,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.986839073475942,Core i7 7700HQ,1.5859094516921386,-0.42344896001431154,HDD,No,Nvidia,GeForce GTX 1060,0.2708862003860763,0.3111258562782453,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Aspire A715-71G,0.40387314748575176,-0.08649936486885113,Linux,0.6868762193025677,-0.2141889487841205,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce GTX 1050 Ti,-0.24103890830703956,-0.2141889487841205,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Precision 7720,1.5935918851527375,1.483417933462611,Windows 10,2.062199786279185,2.198975936971123,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,1.1853904098625332,Core i7 7820HQ,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,Quadro M1200,1.1628307388919263,2.198975936971123,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
IdeaPad 310-15ABR,0.40387314748575176,-0.47897868945171673,Windows 10,0.5373845272398917,-1.0021611563776696,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,AMD,0.1926337279295786,A10-Series 9600P,1.5859094516921386,-0.42344896001431154,HDD,No,AMD,Radeon R5 430,-0.13340218952297897,-1.0021611563776696,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
ZenBook UX530UQ-PRO,0.40387314748575176,1.483417933462611,Windows 10,-0.6137015016427123,0.5885577377018073,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.788287737089352,Core i7 7500U,0.1846836246326558,-0.42344896001431154,SSD,No,Nvidia,GeForce 940MX,0.46282652137680597,0.5885577377018073,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
VivoBook S14,-0.7158621350243515,-0.8714580140345822,Windows 10,-1.1070240854495423,-0.9857450687194708,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.1926337279295786,Core i3 7100U,-0.8662357456619557,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-4.250652377356639,-0.9857450687194708,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Rog GL702VS-GC095T,1.5935918851527375,1.483417933462611,Windows 10,1.2848429875532712,1.6621698705480177,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,-0.5159292888970851,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1070,0.9791415310654303,1.6621698705480177,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
IdeaPad 320-17IKB,1.5935918851527375,-0.47897868945171673,Windows 10,1.135351295490595,-0.7559198415046856,Standard,-0.608419935944914,-0.6128298477422744,No,No,No,Intel,0.3911850643161697,Core i5 7200U,1.5859094516921386,-0.42344896001431154,HDD,No,Nvidia,GeForce GTX 940M,-1.4102585892158774,-0.7559198415046856,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
IdeaPad 320-15IKBN,0.40387314748575176,-0.08649936486885113,No OS,0.2384011431145404,-0.9200807180866748,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.3911850643161697,Core i5 7200U,4.388361105811104,-0.42344896001431154,HDD,No,Nvidia,GeForce 940MX,-2.5267381297507083,-0.9200807180866748,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
GL553VE-FY082T (i7-7700HQ/8GB/1TB,0.40387314748575176,-0.08649936486885113,Windows 10,0.6868762193025677,0.2553111582403689,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,0.2273834767058645,0.2553111582403689,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
IdeaPad 320-15IAP,0.40387314748575176,-0.8714580140345822,No OS,0.2384011431145404,-1.230361190914293,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-2.388533645096103,Pentium Quad Core N4200,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,HD Graphics 505,-0.13340218952297897,-1.230361190914293,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
EliteBook x360,-1.2057463211225212,1.483417933462611,Windows 10,-1.1369224238620774,1.4208533819724931,Full HD,0.04046632872097773,0.021480884582249147,Yes,No,No,Intel,0.986839073475942,Core i7 7600U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.8841201151854347,1.4208533819724931,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Satellite Pro,0.40387314748575176,-0.08649936486885113,Windows 10,0.2384011431145404,-0.1091259877716473,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.3911850643161697,Core i7 6500U,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce 930M,-0.11555226192642178,-0.1091259877716473,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
IdeaPad 320-15IKB,0.40387314748575176,-0.08649936486885113,Windows 10,0.3878928351772158,-0.4768463513153036,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce 940MX,-0.6478800747271487,-0.4768463513153036,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
250 G6,0.40387314748575176,-0.8714580140345822,Windows 10,-0.2698706098985574,-1.0514094193522665,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.6015716176167848,Core i3 6006U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,HD Graphics 520,-0.13340218952297897,-1.0514094193522665,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
IdeaPad 720S-13IKB,-1.2057463211225212,-0.08649936486885113,Windows 10,-1.406007469574894,-0.1813567734677227,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-0.20010691087910015,-0.1813567734677227,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
XPS 13,-1.2057463211225212,1.483417933462611,Windows 10,-1.241566608305951,2.198975936971123,4K Ultra HD,3.9337839167163287,3.8273452785293913,Yes,Yes,No,Intel,-0.9986742903899664,Core i7 8550U,1.5859094516921386,-0.42344896001431154,SSD,No,Intel,UHD Graphics 620,1.1628307388919263,2.198975936971123,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
GE63VR 7RF,0.40387314748575176,1.483417933462611,Windows 10,1.135351295490595,1.62441286893416,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.986839073475942,Core i7 7700HQ,-0.5159292888970851,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1070,0.9648572020484879,1.62441286893416,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
ES1-523-84K7 (A8-7410/8GB/256GB/FHD/W10),0.40387314748575176,-0.08649936486885113,Windows 10,0.283248650733343,-1.0514094193522665,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,AMD,-0.2044689448436027,A8-Series 7410,-0.5159292888970851,-0.42344896001431154,SSD,No,AMD,Radeon R5,-0.13340218952297897,-1.0514094193522665,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
VivoBook Flip,-2.3954650587895068,-1.263937338617448,Windows 10,-1.406007469574894,-1.292742324015449,Standard,-1.0829180169818473,-1.077991051446925,Yes,No,No,Intel,-2.388533645096103,Celeron Dual Core N3350,-1.1289655882356089,-0.42344896001431154,Flash Storage,No,Intel,HD Graphics 500,-0.13340218952297897,-1.292742324015449,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Inspiron 5570,0.40387314748575176,-0.08649936486885113,Windows 10,0.432740342796019,-0.4358061321698062,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-1.3957769631631485,Core i5 8250U,-0.8662357456619557,2.0392883007510085,SSD,HDD,AMD,Radeon 530,-0.5723573492606273,-0.4358061321698062,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Spectre x360,-1.2057463211225212,1.483417933462611,Windows 10,-1.12197325465581,2.198975936971123,4K Ultra HD,3.9337839167163287,3.8273452785293913,Yes,Yes,No,Intel,-0.9986742903899664,Core i7 8550U,1.5859094516921386,-0.42344896001431154,SSD,No,Intel,UHD Graphics 620,1.1628307388919263,2.198975936971123,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ThinkPad 13,-1.2057463211225212,-0.8714580140345822,Chrome OS,-0.8827865473555288,-1.0663480591212275,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-1.3957769631631485,Celeron Dual Core 3855U,-1.1727538953312175,-0.42344896001431154,Flash Storage,No,Intel,HD Graphics 510,-0.13340218952297897,-1.0663480591212275,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
ProBook 640,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.1353280870421493,-0.2125473400183007,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-0.23895202439823968,-0.2125473400183007,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
TravelMate B,-2.3954650587895068,-0.8714580140345822,Windows 10,-0.9575323933868668,-1.0251436790991482,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-1.3957769631631485,Pentium Quad Core N3710,-0.8662357456619557,-0.42344896001431154,Flash Storage,No,Intel,HD Graphics 405,-0.13340218952297897,-1.0251436790991482,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Elitebook 840,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.837939039736726,0.299634594917506,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.788287737089352,Core i7 7500U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,0.2620831441241821,0.299634594917506,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
IdeaPad 320-17IKB,1.5935918851527375,-0.8714580140345822,Windows 10,1.1204021262843278,-0.8544163674538792,Standard,-0.608419935944914,-0.6128298477422744,No,No,No,Intel,0.3911850643161697,Core i5 7200U,1.5859094516921386,-0.42344896001431154,HDD,No,Nvidia,GeForce 920MX,-1.9270045633700474,-0.8544163674538792,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
ZenBook UX410UA-GV183T,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.0605822410108112,-0.0254039407148328,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.788287737089352,Core i7 7500U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-0.025732191998546757,-0.0254039407148328,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ProBook 450,0.40387314748575176,-0.08649936486885113,Windows 10,0.0889094510518644,-0.3405928237522523,Full HD,-1.0829180169818473,-1.077991051446925,No,Yes,No,Intel,-0.9986742903899664,Core i7 8550U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,UHD Graphics 620,-0.41641406540744474,-0.3405928237522523,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Aspire 5,0.40387314748575176,-0.08649936486885113,Windows 10,0.2384011431145404,-0.7395037538464867,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,AMD,0.788287737089352,A12-Series 9720P,-0.5159292888970851,-0.42344896001431154,SSD,No,AMD,Radeon RX 540,-1.3451668280518008,-0.7395037538464867,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
IdeaPad 120S-14IAP,-0.7158621350243515,-0.8714580140345822,Windows 10,-0.8977357165617964,-1.292742324015449,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-2.388533645096103,Celeron Dual Core N3350,-1.1289655882356089,-0.42344896001431154,Flash Storage,No,Intel,HD Graphics 500,-0.13340218952297897,-1.292742324015449,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Aspire E5-575,0.40387314748575176,-0.47897868945171673,Windows 10,0.283248650733343,-0.9200807180866748,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,0.3911850643161697,Core i5 7200U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-2.5267381297507083,-0.9200807180866748,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
VivoBook S15,0.40387314748575176,-0.08649936486885113,Windows 10,-0.5090573171988392,-0.0977988872874899,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.788287737089352,Core i7 7500U,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce 940MX,-0.10291782067618119,-0.0977988872874899,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
